ARRIVAL_DELAY,DISTANCE,SCHEDULED_TIME,MONTH,SCHED_DEP_HOUR,SCHED_ARR_HOUR,FLIGHT_COUNT,DAY_OF_WEEK,ORIGIN_AIRPORT,DESTINATION_AIRPORT
54.0,2402,372.0,6,19,22,217,3,EWR,SEA
-14.0,843,130.0,5,10,14,196,7,PHX,SAT
-9.0,447,91.0,11,16,17,581,4,ATL,CMH
63.0,1703,220.0,12,17,23,378,6,DEN,FLL
-17.0,190,65.0,2,8,10,11,4,SHV,DFW
-11.0,545,109.0,7,12,14,581,5,ATL,PBI
109.0,200,78.0,8,17,18,217,3,EWR,BOS
-13.0,770,130.0,7,11,12,86,3,STL,DEN
206.0,764,165.0,6,17,19,229,1,LGA,BNA
30.0,602,108.0,12,12,14,378,2,DEN,PHX
-29.0,817,142.0,4,9,11,32,4,BUR,PDX
17.0,882,155.0,2,20,22,214,3,MCO,STL
-26.0,786,120.0,12,6,8,40,3,SAT,STL
45.0,223,75.0,6,16,17,12,5,FNT,ORD
-7.0,189,55.0,8,17,18,69,3,AUS,DAL
-16.0,2153,290.0,8,21,5,196,2,PHX,JFK
57.0,541,118.0,6,20,22,179,2,CLT,JFK
15.0,448,91.0,10,8,10,3,5,10781,10397
88.0,689,116.0,9,19,22,260,5,IAH,ATL
-1.0,711,120.0,2,10,13,184,2,MDW,EWR
5.0,1440,205.0,8,14,19,196,6,PHX,ORD
8.0,700,133.0,11,16,18,29,3,MEM,MSP
-13.0,678,116.0,4,14,17,1,7,GUC,DFW
27.0,1076,178.0,6,6,9,229,1,LGA,FLL
30.0,369,96.0,12,16,18,172,1,BOS,BWI
17.0,1035,177.0,12,19,22,229,1,LGA,PBI
6.0,226,75.0,12,12,13,581,3,ATL,CLT
57.0,280,70.0,8,6,7,20,4,XNA,DFW
3.0,2342,285.0,2,22,6,366,5,LAX,MIA
-11.0,581,107.0,8,9,10,581,5,ATL,FLL
140.0,408,88.0,5,7,8,438,6,DFW,JAN
46.0,2342,315.0,6,7,9,124,7,MIA,LAX
17.0,557,119.0,6,12,14,578,4,ORD,FAR
-4.0,641,129.0,7,12,13,438,2,DFW,DEN
34.0,1426,223.0,3,9,10,164,1,MSP,PDX
41.0,888,143.0,11,18,21,378,1,DEN,ORD
180.0,296,87.0,2,20,20,36,7,CMH,ORD
19.0,623,105.0,7,13,15,120,4,DAL,BNA
196.0,2335,370.0,8,17,20,185,6,BWI,SEA
-1.0,868,147.0,9,6,10,196,1,PHX,DFW
-25.0,733,154.0,4,6,7,229,2,LGA,ORD
17.0,1013,179.0,6,16,19,127,1,PHL,MIA
64.0,888,155.0,6,15,17,578,4,ORD,DEN
62.0,802,153.0,7,17,19,438,4,DFW,ORD
-29.0,1089,189.0,7,13,16,180,5,JFK,MIA
11.0,404,99.0,4,19,20,214,2,MCO,ATL
50.0,1192,188.0,5,18,23,438,5,DFW,DCA
94.0,763,130.0,6,17,19,67,6,PDX,LAS
34.0,862,151.0,7,17,19,260,7,IAH,DEN
67.0,419,85.0,11,18,19,30,6,OKC,HOU
65.0,455,99.0,11,18,18,2,1,LAN,MSP
-7.0,936,142.0,3,17,21,438,2,DFW,CLT
10.0,636,134.0,7,8,10,180,5,JFK,CHS
6.0,850,155.0,8,6,9,52,5,MKE,DAL
158.0,1626,226.0,5,23,5,378,7,DEN,JFK
-10.0,788,135.0,10,8,12,21,4,12266,14730
8.0,590,110.0,9,16,19,366,3,LAX,SLC
-17.0,1156,202.0,12,7,10,86,7,STL,SLC
21.0,867,172.0,6,19,21,172,5,BOS,ORD
90.0,416,91.0,1,15,17,578,1,ORD,OMA
19.0,1303,221.0,10,11,14,15,5,14100,11298
-20.0,1721,236.0,10,17,23,17,4,14747,13930
0.0,672,113.0,4,13,15,90,2,OAK,SEA
-14.0,562,110.0,6,6,7,118,6,DCA,BNA
6.0,272,80.0,9,13,15,578,3,ORD,EVV
73.0,1334,190.0,7,19,0,120,3,SAN,MCI
-9.0,430,99.0,8,8,9,181,1,DTW,CID
51.0,236,65.0,6,16,17,366,5,LAX,LAS
-11.0,283,70.0,8,13,14,36,1,CMH,MDW
179.0,867,162.0,6,20,22,172,1,BOS,ORD
9.0,236,73.0,3,22,23,366,3,LAX,LAS
22.0,991,176.0,1,19,21,378,2,DEN,PDX
65.0,581,120.0,9,17,19,118,5,FLL,ATL
-1.0,645,130.0,5,11,14,12,2,FNT,ATL
21.0,337,75.0,6,10,11,90,1,OAK,LAX
-19.0,1299,186.0,2,11,16,266,7,LAS,MSP
30.0,1089,182.0,4,21,0,124,1,MIA,JFK
-16.0,601,110.0,9,11,14,184,2,MDW,DCA
55.0,719,157.0,7,16,18,217,2,EWR,ORD
-11.0,147,56.0,11,12,12,581,4,ATL,MGM
-17.0,944,156.0,8,9,12,214,6,MCO,JFK
231.0,283,65.0,12,17,19,184,3,MDW,CMH
15.0,248,60.0,5,18,19,40,7,SAT,DAL
-11.0,548,84.0,5,9,10,2,6,OTZ,ANC
1.0,391,85.0,12,15,16,121,4,SLC,DEN
47.0,563,112.0,8,18,20,61,2,CLE,BOS
-2.0,2419,305.0,8,14,22,240,3,SFO,IAD
16.0,2565,330.0,7,14,23,240,3,SFO,EWR
46.0,925,161.0,3,16,19,260,7,IAH,ORD
11.0,325,79.0,3,11,11,196,1,PHX,ONT
44.0,868,159.0,10,14,14,22,4,11298,14107
0.0,781,115.0,11,10,13,116,6,HOU,TPA
93.0,528,97.0,2,19,21,578,5,ORD,SCE
39.0,236,84.0,6,20,21,266,4,LAS,LAX
0.0,337,75.0,7,6,8,240,6,SFO,LAX
-12.0,1824,245.0,10,17,0,17,7,12889,11042
-6.0,1771,235.0,4,10,17,266,4,LAS,CMH
0.0,598,114.0,1,14,15,196,7,PHX,MRY
49.0,334,89.0,5,17,19,578,4,ORD,MSP
21.0,871,147.0,8,18,20,36,4,CVG,IAH
218.0,1598,233.0,2,6,11,180,7,JFK,SJU
33.0,236,65.0,3,18,19,266,1,LAS,LAX
21.0,109,57.0,7,20,21,120,1,SAN,LAX
-9.0,235,79.0,3,10,12,578,7,ORD,DTW
-11.0,1608,238.0,8,9,13,217,5,EWR,SJU
71.0,522,114.0,6,18,20,20,5,XNA,ORD
25.0,2584,372.0,10,18,21,9,7,11697,14771
38.0,584,105.0,6,22,0,184,3,MDW,CLT
20.0,763,130.0,10,11,13,5,7,14057,12889
-8.0,859,145.0,9,9,11,60,1,SNA,PDX
1.0,1947,300.0,11,12,14,581,7,ATL,LAX
-5.0,416,92.0,3,10,11,578,6,ORD,OMA
17.0,2288,326.0,6,20,22,77,7,IAD,LAX
50.0,1416,218.0,9,17,22,260,1,IAH,LGA
-3.0,978,163.0,2,6,9,69,5,AUS,ORD
-12.0,678,118.0,2,15,18,578,4,ORD,PHL
-2.0,447,102.0,6,16,18,581,1,ATL,CMH
-15.0,2075,268.0,10,14,22,14,7,14107,14100
-11.0,483,95.0,2,8,9,33,7,JAX,BNA
77.0,447,95.0,1,15,17,240,5,SFO,SAN
38.0,236,75.0,6,21,22,366,5,LAX,LAS
-2.0,1306,211.0,1,11,14,124,1,TPA,MSP
-9.0,109,48.0,4,11,12,2,6,PUB,DEN
-2.0,266,77.0,3,7,9,9,5,MRY,LAX
-12.0,237,55.0,9,10,11,120,6,DAL,TUL
-2.0,783,154.0,9,11,12,24,3,BDL,ORD
24.0,862,145.0,8,20,21,378,1,DEN,LAX
-15.0,463,109.0,9,8,10,217,5,EWR,CMH
1.0,333,75.0,12,17,19,16,2,ICT,DAL
-13.0,853,140.0,8,17,20,120,1,SAN,DEN
-2.0,909,156.0,3,18,20,378,2,DEN,SMF
-14.0,806,145.0,4,12,14,266,4,LAS,GEG
1.0,836,140.0,8,8,10,378,3,DEN,GEG
-9.0,447,95.0,4,10,11,120,7,SAN,SFO
-5.0,199,44.0,9,18,19,3,5,YAK,JNU
149.0,641,108.0,1,20,23,378,1,DEN,DFW
55.0,288,78.0,2,17,18,77,1,IAD,ROC
-5.0,109,54.0,10,16,17,19,1,12892,14679
33.0,647,125.0,9,8,10,196,2,PHX,SMF
12.0,329,65.0,6,10,11,23,2,ANC,DLG
-29.0,201,65.0,3,11,12,7,1,LFT,IAH
-5.0,442,90.0,9,7,7,48,6,RDU,BNA
3.0,196,63.0,4,12,13,12,5,CID,ORD
-2.0,651,125.0,3,15,16,120,3,DAL,DEN
55.0,158,47.0,1,19,19,438,1,DFW,ABI
92.0,916,152.0,9,13,16,5,1,SBA,DEN
-12.0,852,142.0,8,17,19,164,6,MSP,DFW
34.0,1166,180.0,1,19,23,184,7,MDW,FLL
83.0,666,128.0,10,15,17,47,5,10397,14100
-14.0,1199,173.0,10,7,12,26,3,11292,10397
21.0,925,162.0,7,15,18,260,4,IAH,ORD
24.0,714,117.0,7,20,22,581,4,ATL,AVP
-28.0,1635,236.0,10,7,13,15,2,14771,12266
-7.0,370,85.0,5,12,13,196,7,PHX,LAX
18.0,337,96.0,5,10,11,240,2,SFO,LAX
63.0,1744,273.0,3,6,8,578,1,ORD,LAX
18.0,793,135.0,8,18,20,120,3,DAL,MDW
-29.0,488,113.0,11,13,15,181,7,DTW,EWR
15.0,405,95.0,3,7,9,181,1,DTW,DCA
-6.0,1145,194.0,8,17,20,181,5,DTW,MIA
-8.0,113,52.0,9,13,13,438,3,DFW,SPS
61.0,1927,280.0,9,16,18,181,4,DTW,SEA
-19.0,621,115.0,8,5,7,196,3,PHX,SJC
34.0,733,170.0,5,16,18,229,3,LGA,ORD
56.0,113,53.0,7,18,19,2,2,SPS,DFW
41.0,173,59.0,8,15,16,578,7,ORD,GRB
63.0,473,92.0,2,16,18,578,7,ORD,BUF
-16.0,1547,242.0,3,7,11,40,2,SJU,ATL
-7.0,163,44.0,6,16,17,17,2,KOA,HNL
22.0,569,110.0,5,22,0,67,5,SJC,PDX
38.0,626,120.0,12,19,22,164,5,MSP,CMH
-4.0,601,105.0,9,10,13,184,1,MDW,DCA
50.0,780,134.0,7,19,21,22,7,HPN,ATL
-10.0,2458,358.0,8,17,20,127,7,PHL,SMF
25.0,733,131.0,1,19,22,578,7,ORD,LGA
15.0,283,75.0,10,18,18,4,4,11066,13232
160.0,1428,195.0,12,11,15,116,3,HOU,LGA
25.0,711,145.0,8,20,22,217,5,EWR,MDW
174.0,1723,272.0,3,19,22,578,1,ORD,SAN
-5.0,550,111.0,7,12,14,67,1,PDX,SFO
21.0,967,159.0,6,19,21,378,1,DEN,SFO
-12.0,1258,188.0,11,14,17,124,5,MIA,BOS
7.0,696,120.0,7,6,9,116,3,HOU,ATL
-7.0,587,125.0,6,7,8,185,4,BWI,BNA
2.0,590,121.0,2,17,18,121,7,SLC,LAX
110.0,413,104.0,10,17,18,2,3,14122,13930
31.0,405,85.0,3,19,20,184,7,MDW,MCI
-15.0,957,175.0,12,6,7,118,2,FLL,HOU
6.0,456,97.0,8,12,14,181,6,DTW,RIC
3.0,1605,247.0,6,10,13,217,3,EWR,DEN
121.0,577,105.0,7,9,10,185,5,BWI,ATL
9.0,255,67.0,7,10,11,266,5,LAS,PHX
26.0,762,138.0,5,21,23,581,3,ATL,LGA
-23.0,1620,222.0,10,12,18,26,7,11292,12953
-8.0,1127,180.0,10,8,11,9,4,11697,11433
2.0,456,98.0,6,18,21,73,3,BNA,DTW
-15.0,1089,166.0,10,8,12,5,4,13495,14100
-21.0,1142,161.0,8,10,14,22,1,BOI,MSP
-3.0,414,95.0,4,13,15,240,5,SFO,LAS
28.0,326,74.0,1,15,16,240,4,SFO,BUR
10.0,2378,310.0,8,8,16,182,6,SEA,PHL
-13.0,432,96.0,10,19,20,47,4,10397,12339
45.0,680,115.0,7,14,17,378,5,DEN,MSP
10.0,226,85.0,6,17,19,581,4,ATL,CLT
2.0,913,142.0,7,10,12,5,4,ACY,TPA
0.0,714,124.0,9,6,8,3,4,AVP,ATL
48.0,507,97.0,2,17,19,196,3,PHX,SLC
37.0,1124,194.0,3,18,20,172,3,BOS,MSP
-10.0,759,133.0,7,14,16,214,4,MCO,DCA
-13.0,519,100.0,4,11,11,22,3,BOI,LAS
50.0,500,89.0,3,17,18,438,1,DFW,GPT
38.0,1379,211.0,8,19,21,260,4,IAH,LAX
-7.0,370,87.0,12,6,8,366,1,LAX,PHX
42.0,361,81.0,1,20,21,179,3,CLT,BWI
91.0,134,44.0,3,22,22,438,1,DFW,GRK
-5.0,481,111.0,11,19,20,164,3,MSP,DIK
142.0,1874,296.0,11,14,17,260,6,IAH,SEA
-4.0,391,80.0,7,11,13,378,1,DEN,SLC
-4.0,468,90.0,2,8,9,260,4,IAH,MEM
-8.0,200,80.0,11,17,19,217,4,EWR,BOS
-1.0,1448,202.0,3,0,4,23,5,ANC,SEA
-11.0,505,103.0,11,20,22,181,2,DTW,CHA
30.0,977,180.0,1,20,21,37,4,IND,DEN
8.0,1476,205.0,9,9,15,240,3,SFO,DAL
40.0,273,65.0,1,17,18,578,1,ORD,EVV
-13.0,372,85.0,6,7,8,240,3,SFO,SNA
-7.0,421,82.0,2,14,16,240,2,SFO,PSP
7.0,308,72.0,4,15,16,260,4,IAH,BRO
26.0,986,171.0,8,13,15,181,4,DTW,DFW
15.0,215,70.0,5,6,7,3,5,LSE,ORD
242.0,369,85.0,5,22,23,185,1,BWI,BOS
-17.0,500,113.0,10,14,16,1,3,11973,11298
-13.0,456,101.0,5,10,13,73,2,BNA,DTW
13.0,1036,165.0,10,8,11,11,6,13232,14683
-10.0,2349,330.0,12,7,10,90,4,OAK,OGG
-10.0,413,94.0,4,8,9,77,2,IAD,BOS
16.0,501,108.0,12,5,7,5,5,MHK,ORD
101.0,1726,251.0,4,13,19,60,4,SNA,ORD
36.0,420,84.0,1,17,19,378,7,DEN,ICT
-6.0,738,133.0,8,13,16,578,1,ORD,HPN
37.0,728,127.0,12,17,19,179,4,CLT,BOS
-15.0,696,140.0,3,13,15,581,7,ATL,HOU
15.0,920,135.0,3,15,19,116,7,HOU,CLT
20.0,1846,283.0,4,19,22,578,7,ORD,SFO
-15.0,293,75.0,5,20,21,438,7,DFW,MLU
16.0,541,144.0,8,18,20,180,5,JFK,CLT
-15.0,451,99.0,8,17,19,240,7,SFO,EUG
-5.0,1744,246.0,1,13,19,366,1,LAX,ORD
-5.0,625,117.0,1,10,13,14,5,BHM,DTW
26.0,606,133.0,7,8,9,581,4,ATL,ORD
38.0,369,80.0,4,19,20,185,4,BWI,BOS
-5.0,315,79.0,8,8,10,578,1,ORD,CLE
16.0,201,47.0,9,12,13,13,6,LIH,OGG
-9.0,223,65.0,2,12,13,266,2,LAS,BUR
-6.0,208,58.0,9,11,12,581,6,ATL,VLD
31.0,223,70.0,1,17,18,10,2,FAR,MSP
49.0,533,100.0,6,20,23,378,3,DEN,MCI
43.0,2072,280.0,1,8,15,578,6,ORD,SJU
32.0,888,150.0,4,13,17,378,3,DEN,ORD
14.0,950,173.0,6,13,16,229,5,LGA,MCO
14.0,986,170.0,6,10,14,438,4,DFW,DTW
-13.0,73,40.0,7,18,19,378,7,DEN,COS
41.0,199,71.0,1,18,19,217,1,EWR,DCA
-4.0,929,159.0,6,8,9,124,3,TPA,DFW
118.0,1010,144.0,2,20,22,33,7,JAX,BOS
34.0,1242,177.0,9,18,23,366,4,LAX,AUS
112.0,1226,175.0,7,17,17,69,4,AUS,LGB
-11.0,237,78.0,10,17,19,4,6,15370,11298
-26.0,727,130.0,7,7,9,14,3,SDF,TPA
304.0,1023,170.0,5,20,23,60,7,PBI,EWR
-14.0,1728,270.0,12,8,11,184,2,MDW,SAN
-11.0,239,60.0,1,12,13,116,3,HOU,DAL
15.0,1237,204.0,5,17,21,172,5,BOS,FLL
-13.0,591,116.0,10,7,10,11,3,13232,10397
38.0,1056,162.0,2,17,20,60,5,PBI,HPN
-10.0,516,101.0,7,6,7,10,4,BIS,DEN
6.0,446,80.0,1,12,13,90,6,OAK,SAN
32.0,1194,183.0,8,19,22,124,4,MIA,BDL
15.0,1067,187.0,5,15,17,34,3,PIT,DFW
-16.0,2586,347.0,11,11,20,240,1,SFO,JFK
20.0,524,96.0,12,21,22,7,3,BZN,DEN
1.0,651,115.0,3,17,18,240,6,SFO,PHX
-14.0,408,94.0,4,6,8,22,4,JAN,DFW
8.0,328,70.0,5,10,10,28,5,ABQ,PHX
-10.0,486,90.0,10,6,7,1,2,10140,12889
87.0,354,81.0,1,15,17,7,4,CRP,DFW
-3.0,672,125.0,9,13,15,182,5,SEA,OAK
-33.0,991,175.0,12,11,13,378,1,DEN,PDX
-19.0,160,54.0,2,15,16,23,2,ANC,CDV
26.0,447,91.0,5,8,10,438,4,DFW,MSY
16.0,397,85.0,5,19,20,266,6,LAS,SMF
-12.0,689,119.0,1,6,8,182,2,SEA,SLC
-7.0,507,95.0,2,14,16,121,3,SLC,PHX
-4.0,301,74.0,10,6,7,16,5,12478,10792
-16.0,295,73.0,10,11,12,21,1,12266,12206
20.0,372,82.0,11,9,10,60,7,SNA,SFO
0.0,1013,172.0,10,14,16,15,1,14100,13303
-17.0,1027,157.0,6,9,11,581,5,ATL,PWM
19.0,314,75.0,3,22,23,185,1,BWI,CLE
102.0,696,130.0,8,20,21,581,2,ATL,HOU
63.0,802,153.0,8,20,22,578,7,ORD,DFW
75.0,406,90.0,1,16,17,185,4,BWI,DAY
-4.0,588,106.0,9,18,18,121,4,SLC,LGB
-11.0,320,82.0,5,12,14,2,5,CPR,SLC
12.0,857,138.0,5,16,18,60,4,PBI,DCA
-17.0,584,117.0,10,21,22,10,5,14869,14831
-5.0,293,79.0,5,11,12,5,1,MLU,DFW
137.0,622,112.0,8,21,0,578,2,ORD,BWI
33.0,802,142.0,9,17,19,438,7,DFW,ORD
54.0,503,96.0,2,14,17,164,2,MSP,IND
40.0,224,64.0,8,16,17,13,5,GEG,SEA
-22.0,416,97.0,5,7,9,578,2,ORD,OMA
126.0,1363,190.0,7,19,1,366,7,LAX,MCI
-13.0,305,76.0,5,9,10,60,6,MSY,IAH
-15.0,528,98.0,12,13,14,581,4,ATL,CAK
-2.0,931,141.0,8,17,21,164,2,MSP,DCA
15.0,723,117.0,9,17,20,578,3,ORD,ALB
3.0,2615,361.0,5,9,12,366,7,LAX,LIH
50.0,337,70.0,7,21,23,73,1,BNA,CMH
6.0,419,116.0,9,11,13,229,1,LGA,CLE
-6.0,493,108.0,12,6,9,10,3,FAT,PHX
-14.0,2475,340.0,7,6,14,366,1,LAX,JFK
-16.0,1201,182.0,5,10,15,378,6,DEN,CLE
34.0,857,134.0,12,13,15,60,2,PBI,DCA
542.0,576,126.0,3,6,7,3,2,ISN,DEN
-7.0,223,65.0,7,15,16,266,5,LAS,BUR
35.0,133,56.0,5,21,22,181,3,DTW,CAK
24.0,390,75.0,2,21,22,29,5,ONT,SMF
36.0,762,160.0,8,20,22,229,4,LGA,ATL
96.0,283,70.0,6,22,23,185,2,BWI,BDL
26.0,166,60.0,12,16,17,9,7,GRK,IAH
-11.0,735,120.0,10,7,8,2,2,10713,14107
225.0,334,91.0,11,20,22,578,5,ORD,MSP
14.0,701,115.0,3,6,8,581,1,ATL,TTN
-16.0,502,120.0,10,12,14,13,1,12953,11433
67.0,588,119.0,6,13,15,578,5,ORD,ICT
-19.0,397,95.0,3,16,17,578,2,ORD,DLH
1.0,1969,268.0,8,9,16,121,3,SLC,EWR
17.0,179,59.0,10,14,16,40,7,13930,12884
-3.0,920,145.0,3,11,14,124,5,TPA,PHL
22.0,419,101.0,6,17,19,61,5,CLE,LGA
18.0,404,110.0,8,17,19,214,4,MCO,ATL
76.0,566,107.0,7,20,23,578,2,ORD,ELM
0.0,196,63.0,5,12,13,12,1,CID,ORD
-6.0,227,61.0,11,13,14,581,3,ATL,TRI
-18.0,1754,248.0,7,10,16,378,3,DEN,BOS
-34.0,228,90.0,1,9,9,181,5,DTW,MDW
-15.0,363,87.0,9,10,12,240,4,SFO,ONT
43.0,404,91.0,5,21,22,581,2,ATL,MCO
-3.0,512,90.0,8,9,11,90,3,OAK,BOI
31.0,293,65.0,5,20,21,120,4,DAL,LBB
1.0,946,146.0,12,21,0,581,2,ATL,BOS
-15.0,895,146.0,5,7,10,61,7,CLE,MCO
-1.0,214,65.0,5,8,8,581,4,ATL,BNA
46.0,925,170.0,8,18,21,118,3,FLL,BWI
67.0,306,75.0,2,18,19,10,3,DSM,MDW
45.0,223,75.0,7,19,19,12,1,FNT,ORD
-16.0,313,79.0,11,11,12,378,4,DEN,GCC
-11.0,1337,187.0,4,1,6,378,3,DEN,CLT
62.0,293,65.0,5,15,16,8,4,LBB,DAL
7.0,399,96.0,11,13,14,172,1,BOS,DCA
85.0,187,73.0,6,12,13,180,5,JFK,BOS
18.0,212,85.0,2,16,18,77,3,IAD,EWR
16.0,721,125.0,5,18,21,120,3,DAL,ATL
-3.0,612,100.0,11,12,15,73,7,BNA,TPA
15.0,657,134.0,10,14,16,4,6,10693,12266
-18.0,632,136.0,9,12,14,172,4,BOS,DTW
36.0,200,87.0,2,18,19,172,2,BOS,EWR
-28.0,1411,255.0,11,17,20,217,7,EWR,HOU
239.0,641,108.0,3,15,18,378,2,DEN,DFW
9.0,402,85.0,4,6,7,34,7,PIT,MDW
-23.0,2350,340.0,9,17,19,118,1,DCA,PDX
25.0,708,141.0,2,18,20,217,6,EWR,SAV
-20.0,271,65.0,5,13,15,184,7,MDW,SDF
-12.0,861,160.0,5,11,12,11,5,DAY,DFW
12.0,341,91.0,1,7,9,22,1,JAN,ATL
-3.0,1105,200.0,1,14,16,118,4,FLL,AUS
-19.0,2338,332.0,11,8,12,240,6,SFO,OGG
-2.0,1050,171.0,6,8,10,24,4,BDL,MSP
25.0,172,58.0,11,21,22,182,3,SEA,PSC
-18.0,2860,343.0,3,21,6,17,6,KOA,PHX
20.0,522,106.0,6,15,17,20,1,XNA,ORD
15.0,196,63.0,10,9,10,40,7,13930,11003
-21.0,977,175.0,11,18,19,37,6,IND,DEN
6.0,1990,315.0,9,7,10,180,4,JFK,SLC
-10.0,481,105.0,4,13,14,27,7,RIC,ATL
-35.0,1947,315.0,11,21,23,581,2,ATL,LAX
47.0,587,120.0,1,12,13,185,1,BWI,BNA
-8.0,606,121.0,2,11,14,578,1,ORD,ATL
23.0,234,71.0,1,20,21,578,2,ORD,ALO
35.0,948,159.0,7,18,20,124,2,MIA,CVG
45.0,696,120.0,8,11,14,116,4,HOU,ATL
69.0,159,50.0,7,21,22,185,6,BWI,ORF
3.0,157,63.0,12,11,12,9,7,SBN,DTW
27.0,108,56.0,6,21,22,578,1,ORD,MSN
0.0,836,135.0,8,15,18,13,1,GEG,DEN
31.0,992,177.0,1,7,10,127,7,PHL,FLL
-24.0,1541,248.0,12,11,13,581,5,ATL,TUS
81.0,311,70.0,4,13,14,181,1,DTW,MSN
15.0,2677,350.0,5,21,6,68,6,HNL,SEA
15.0,2677,355.0,8,8,11,182,5,SEA,HNL
-6.0,606,116.0,10,10,12,40,5,13930,10397
47.0,468,100.0,6,18,20,29,1,MEM,IAH
74.0,299,81.0,8,19,20,578,4,ORD,DSM
117.0,728,143.0,10,19,21,15,5,10721,11057
57.0,852,143.0,7,22,23,378,5,DEN,PSC
-7.0,1171,195.0,5,12,13,438,6,DFW,SAN
5.0,1947,289.0,9,13,15,581,5,ATL,LAX
27.0,2419,365.0,2,18,21,77,3,IAD,SFO
17.0,1590,235.0,7,20,21,37,5,IND,LAS
-2.0,599,125.0,10,5,6,10,2,11057,13930
-5.0,596,125.0,5,9,10,36,4,CVG,MSP
-15.0,628,115.0,12,14,15,28,1,ABQ,SAN
-21.0,689,130.0,10,10,11,10,1,14869,14747
52.0,740,151.0,5,18,22,578,3,ORD,JFK
50.0,2475,368.0,3,11,14,180,1,JFK,LAX
154.0,895,155.0,3,16,18,184,1,MDW,DEN
89.0,1024,165.0,11,17,19,214,1,MCO,GRR
7.0,3711,482.0,6,9,12,438,5,DFW,OGG
-10.0,756,130.0,9,10,12,73,6,BNA,AUS
18.0,787,125.0,11,14,17,214,7,MCO,BWI
-3.0,151,53.0,11,10,10,581,6,ATL,HSV
12.0,631,123.0,3,12,15,118,7,FLL,CLT
41.0,222,70.0,1,13,15,578,1,ORD,MBS
10.0,502,95.0,8,6,7,181,7,DTW,LGA
75.0,404,90.0,6,12,14,581,6,ATL,MCO
-13.0,668,110.0,11,9,12,184,2,MDW,PHL
107.0,1464,232.0,12,22,0,438,7,DFW,SFO
-3.0,391,87.0,11,15,16,121,2,SLC,DEN
35.0,733,128.0,11,16,19,578,2,ORD,LGA
18.0,1111,168.0,10,14,17,4,3,15304,10529
-23.0,200,84.0,9,7,8,172,2,BOS,EWR
56.0,1504,224.0,6,17,19,69,4,AUS,SFO
-10.0,399,93.0,6,15,16,172,5,BOS,DCA
31.0,130,55.0,8,18,19,10,7,PIA,ORD
-1.0,457,97.0,6,13,14,4,6,CHO,ATL
55.0,343,84.0,8,17,17,8,1,CAK,ORD
28.0,888,150.0,2,10,13,378,6,DEN,ORD
2.0,1389,208.0,9,16,21,438,3,DFW,LGA
273.0,147,55.0,1,13,15,4,7,MGM,ATL
23.0,405,92.0,3,6,7,118,1,DCA,DTW
-10.0,315,86.0,5,7,8,61,2,CLE,ORD
-26.0,907,170.0,8,13,15,581,7,ATL,MSP
-15.0,1205,195.0,9,7,8,438,1,DFW,SNA
-2.0,563,106.0,7,12,13,581,4,ATL,SGF
1.0,588,102.0,11,9,11,13,6,LGB,SLC
29.0,1542,220.0,8,20,23,67,5,PDX,ANC
-11.0,257,69.0,5,5,6,27,1,RIC,CLT
-16.0,455,93.0,10,13,15,1,5,10620,11292
23.0,2329,302.0,8,23,7,366,3,LAX,BWI
143.0,1674,245.0,2,20,23,40,7,SJU,BOS
194.0,925,156.0,2,6,9,185,7,BWI,FLL
71.0,184,83.0,7,19,20,172,5,BOS,LGA
8.0,854,155.0,11,13,14,214,5,MCO,IAH
5.0,102,34.0,8,13,14,13,1,LIH,HNL
47.0,672,110.0,8,9,11,90,4,OAK,SEA
16.0,305,94.0,11,19,20,229,4,LGA,CHO
-4.0,1005,185.0,3,8,11,180,6,JFK,TPA
1.0,834,149.0,10,8,10,19,5,12892,14057
54.0,1242,170.0,12,18,22,366,1,LAX,AUS
63.0,773,139.0,6,18,22,578,5,ORD,SAV
-7.0,909,141.0,11,15,19,60,5,SMF,DEN
1.0,954,154.0,5,12,15,182,2,SEA,LAX
9.0,896,169.0,5,9,11,28,4,ABQ,SFO
221.0,453,85.0,1,21,23,116,6,HOU,TUL
-2.0,666,117.0,2,8,10,581,5,ATL,PHL
62.0,627,120.0,2,17,18,10,7,FAR,DEN
-2.0,2306,347.0,4,8,11,77,4,IAD,SEA
-13.0,391,95.0,12,6,8,22,4,RNO,LAX
15.0,575,106.0,4,16,19,86,5,STL,CLT
0.0,733,156.0,12,6,7,229,3,LGA,ORD
-13.0,1119,201.0,3,7,10,118,4,FLL,DFW
33.0,406,84.0,8,16,18,581,1,ATL,TPA
31.0,302,60.0,7,20,21,116,5,HOU,MSY
17.0,762,145.0,5,19,22,581,5,ATL,LGA
47.0,473,95.0,6,21,0,578,5,ORD,BUF
39.0,2227,306.0,5,11,19,266,7,LAS,EWR
2.0,679,124.0,2,9,11,240,7,SFO,SEA
20.0,1235,206.0,2,6,8,438,4,DFW,LAX
17.0,544,96.0,2,22,23,179,5,CLT,LGA
38.0,247,68.0,1,14,15,438,7,DFW,SAT
95.0,581,120.0,6,15,17,581,1,ATL,FLL
-5.0,377,92.0,7,12,14,4,4,ILM,ATL
92.0,725,165.0,3,17,19,229,4,LGA,MDW
-5.0,2640,365.0,4,17,20,182,6,SEA,OGG
79.0,594,129.0,2,16,17,6,4,MDT,ORD
-4.0,2586,393.0,3,7,10,180,7,JFK,SFO
-12.0,731,140.0,6,16,18,581,3,ATL,DFW
